step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
130,CASH_IN,76227.0688318012,C8471342,93876.41011651907,17649.34128471787,M7744246,63028.69910892717,139255.76794072837,0,0
53,CASH_IN,53784.18112534112,C3696314,176294.39276446344,122510.21163912231,C6608140,88766.30105841304,142550.48218375415,0,0
684,CASH_OUT,84094.42868671754,C5498965,163725.4882273231,79631.05954060557,C4809738,98766.3180640536,182860.74675077113,0,0
730,TRANSFER,3439.3106560128413,C7942362,125913.99223410735,122474.68157809452,C8126714,172546.26251834896,175985.5731743618,0,0
672,TRANSFER,36738.53243495142,C7106491,143297.38712047375,106558.85468552232,M4803544,131119.9538452038,167858.48628015522,0,0
710,TRANSFER,23783.332078300387,C8069995,8560.527213621328,0.0,M5194281,20040.5069674628,43823.83904576319,0,0
416,CASH_OUT,44782.56951889649,C8237234,148798.34387593373,104015.77435703724,C5371104,173034.19716100427,217816.76667990076,0,0
247,TRANSFER,7330.401680092836,C5501461,97232.93769072974,89902.5360106369,C7041100,166413.195096418,173743.59677651082,0,0
439,TRANSFER,95417.75099295015,C6550843,63549.51290962552,0.0,M1728052,150729.19611983508,246146.94711278524,1,0
203,DEBIT,22403.214566829156,C7373624,27955.393187628586,5552.17862079943,M9239033,93211.60366376753,115614.81823059669,0,0
184,CASH_IN,92238.54677081012,C2403400,15041.758070398359,0.0,M4958675,151509.07669716136,243747.62346797148,0,0
123,CASH_IN,42646.72618816451,C6214435,8977.137099344623,0.0,M9706426,95748.41252855145,138395.13871671597,0,0
401,DEBIT,98553.86091219628,C8696968,32359.234978048156,0.0,C2772145,147324.70686543258,245878.56777762886,0,0
294,DEBIT,55450.432507675054,C3817422,6028.7589595483305,0.0,C9698519,176022.03299450726,231472.4655021823,0,0
280,DEBIT,93090.20313116317,C1049875,146528.4484885042,53438.24535734102,M9374815,178108.31702611936,271198.52015728253,0,0
610,CASH_IN,634.3639705528622,C2058162,49722.823804347936,49088.459833795074,M9690396,90915.71483749093,91550.07880804379,0,0
198,TRANSFER,74849.05673747192,C5622410,73748.08538640183,0.0,C9900516,171868.53587040585,246717.59260787777,0,0
511,DEBIT,90314.7602449413,C9844905,164543.2427631766,74228.4825182353,M9191585,20291.476101542627,110606.23634648393,0,0
144,CASH_OUT,14058.084641197513,C3650247,22931.499304918136,8873.414663720623,C8774683,20363.883497356204,34421.96813855372,0,0
609,DEBIT,9702.972588041934,C2117201,167118.80604724254,157415.8334592006,C4901438,109653.389373496,119356.36196153793,0,0
201,PAYMENT,42514.80345787696,C9707069,127908.07011005763,85393.26665218067,C9606907,130368.92369125379,172883.72714913075,0,0
124,DEBIT,93374.52272268022,C3530346,68405.90292092062,0.0,C3596408,30598.755195680536,123973.27791836076,0,0
187,CASH_IN,54284.41736302483,C6521457,23561.442613536852,0.0,C4232277,94436.00896119859,148720.42632422343,0,0
326,DEBIT,52792.900725801046,C2649383,18298.539468182495,0.0,C4432532,18872.533563184614,71665.43428898566,0,0
464,PAYMENT,14198.499218102255,C3227995,67102.86921586412,52904.36999776187,M6245519,120419.89711066207,134618.39632876433,0,0
349,CASH_OUT,178.87215821255677,C1632621,28068.394543609164,27889.522385396605,C9999752,171018.80735056958,171197.67950878214,0,0
660,TRANSFER,81032.99506547158,C3036287,53542.059295054954,0.0,M4418494,147527.79520390477,228560.79026937636,0,0
403,DEBIT,8848.698842325199,C9543813,10591.160090264906,1742.4612479397074,M6706928,75658.31048585425,84507.00932817945,0,0
346,PAYMENT,63421.59689165887,C1523566,119001.68433933977,55580.087447680904,M7159785,198758.75932742434,262180.3562190832,0,0
511,PAYMENT,91470.18380606762,C8448777,29055.223390760897,0.0,C7576551,132586.99529322734,224057.17909929497,0,0
147,CASH_OUT,20944.32612452726,C5259177,151346.46262512542,130402.13650059816,M3738349,163049.6868884958,183994.01301302307,0,0
148,CASH_IN,66560.75634006738,C9108789,43634.995255594426,0.0,C8537045,133939.47745834655,200500.23379841394,0,0
711,DEBIT,7961.987813080195,C5936442,159595.31586763717,151633.32805455697,C7467604,197883.25821742532,205845.2460305055,0,0
489,PAYMENT,60415.13886937754,C9581682,37976.397245173546,0.0,M5325773,164271.95344355458,224687.09231293213,0,0
640,CASH_OUT,16476.778923224956,C8261468,144273.31274025972,127796.53381703477,C8878985,103884.64357908811,120361.42250231307,0,0
551,TRANSFER,73621.76069546628,C7785392,66614.93592503946,0.0,C3385672,73375.91256751797,146997.67326298426,0,0
338,PAYMENT,30193.00634991143,C7985195,116623.99897780168,86430.99262789024,C9801681,136430.96582976848,166623.9721796799,0,0
641,CASH_OUT,46392.76177958416,C5056974,7732.362864347686,0.0,M7137616,118044.36176140179,164437.12354098595,0,0
473,CASH_IN,59983.11114855941,C6782399,99048.8868708515,39065.775722292085,C8050109,125870.11820550906,185853.22935406846,0,0
151,CASH_IN,17210.213725557333,C6808331,29737.578940412644,12527.365214855312,C8491414,68602.35325675139,85812.56698230872,0,0
415,PAYMENT,74189.61807990033,C8199768,97264.04544980529,23074.42736990495,M5887823,85745.6841141109,159935.30219401122,0,0
298,PAYMENT,30333.770029617775,C3465860,28271.82617722994,0.0,M2430807,111619.31497812996,141953.08500774772,0,0
611,DEBIT,66270.94880528408,C7021635,87417.82402787417,21146.875222590097,M2777302,167856.6803843686,234127.62918965268,0,0
263,CASH_OUT,15912.476764867428,C6197291,22124.164046457674,6211.687281590246,C5767590,152581.78355258063,168494.26031744806,0,0
144,PAYMENT,68842.95415471439,C4725551,43990.303546859155,0.0,M7148604,23731.174100558073,92574.12825527246,0,0
346,DEBIT,12905.988473765128,C2421672,119015.78710077095,106109.79862700582,M4472725,49110.85000387836,62016.83847764349,0,0
624,DEBIT,42593.113977371366,C2750914,195332.12744202843,152739.01346465707,C4248032,5331.544986605485,47924.65896397685,0,0
572,PAYMENT,24795.886766513795,C2776305,89836.95367839439,65041.066911880596,M5606568,1592.1135931182828,26388.00035963208,0,0
2,CASH_IN,74862.68741787544,C6891393,137434.7385219005,62572.05110402506,C6555241,44875.093856048356,119737.78127392379,0,0
304,CASH_OUT,26277.296950236767,C4056151,107884.93420887504,81607.63725863828,M9303791,159864.18960186592,186141.4865521027,0,0
254,CASH_OUT,88183.55890890009,C5386262,99671.58685888755,11488.02794998746,C5383996,180949.5316348774,269133.0905437775,0,0
652,CASH_IN,89192.83911952062,C6768150,12940.839367970237,0.0,M7020030,78353.67317971961,167546.51229924022,0,0
453,PAYMENT,19724.487390756305,C4356641,28859.480455055887,9134.993064299582,C6397837,112639.71932133572,132364.20671209204,0,0
37,CASH_OUT,61423.20990627165,C4555090,176611.54584651347,115188.33594024181,C7095451,141210.52039107616,202633.73029734782,0,0
160,PAYMENT,8862.992407824437,C5965697,82032.86300836065,73169.87060053622,C4134474,190587.3398503453,199450.33225816974,0,0
9,PAYMENT,39214.55625020275,C8101524,122866.49531695819,83651.93906675544,C6152956,182586.44745948634,221801.0037096891,0,0
233,DEBIT,71360.8407771771,C6587874,105646.64654299167,34285.80576581457,M5178557,11438.460676275985,82799.30145345308,1,0
99,CASH_IN,65976.38236030664,C7187716,75776.47591024697,9800.093549940328,M4946706,49633.168641856166,115609.5510021628,0,0
659,PAYMENT,62507.59687372013,C9571114,77563.30852218623,15055.711648466095,M3353100,9828.908791035417,72336.50566475555,0,0
208,TRANSFER,28325.832279878112,C8423898,111093.00118173455,82767.16890185644,C3377524,123308.48419781026,151634.31647768838,0,0
131,CASH_IN,37864.69244849676,C3964485,28228.360295148723,0.0,C3046290,142098.6632945278,179963.35574302456,0,0
404,CASH_OUT,10384.31985555859,C4647981,77451.8080508868,67067.48819532822,M5456494,61656.682471302294,72041.00232686088,0,0
152,DEBIT,71930.37976131674,C5787488,89395.11388054781,17464.73411923107,C9717107,170770.38162664292,242700.76138795965,0,0
54,CASH_OUT,50438.49079944823,C1769680,197025.24473522484,146586.75393577662,C3961046,90562.55008229954,141001.04088174776,0,0
120,CASH_OUT,70905.6866713309,C4183965,70290.95385714354,0.0,M9239940,199676.30301940252,270581.98969073343,0,0
673,CASH_IN,24969.45812720759,C7292679,128915.77917617379,103946.3210489662,C3005589,79.93851786498584,25049.396645072575,0,0
628,CASH_OUT,32511.379040643114,C5384679,27483.099965293633,0.0,M3459817,21897.94168371133,54409.320724354446,0,0
587,PAYMENT,33488.11219228545,C1065197,13096.276366043825,0.0,C9115345,60358.64858706808,93846.76077935353,0,0
625,CASH_OUT,2671.6667337468984,C6479366,174308.40280024605,171636.73606649914,M3820934,5101.519590742631,7773.18632448953,0,0
420,DEBIT,34170.68249577929,C4445632,146146.9804811373,111976.29798535799,M5273184,156467.89154765016,190638.57404342946,0,0
422,DEBIT,80350.12689445155,C6715278,63499.85751891381,0.0,M6461506,10554.357574257445,90904.484468709,0,0
104,TRANSFER,89740.11972539888,C5042334,100915.6005794458,11175.480854046924,C9395901,149795.92665876544,239536.0463841643,0,0
254,DEBIT,51870.00973202915,C2499758,27148.83689036771,0.0,C8932862,10513.691757909883,62383.701489939034,0,0
227,CASH_OUT,45604.6193524001,C6534048,141432.05879617203,95827.43944377193,M4206256,50545.45293060913,96150.07228300923,0,0
112,DEBIT,3179.379408067088,C6706419,14066.118417487794,10886.739009420706,C5168494,168255.36313170593,171434.74253977303,0,0
510,CASH_IN,87932.51332477972,C6003938,151406.6113882404,63474.09806346067,C7709028,190219.05884754483,278151.5721723245,0,0
473,DEBIT,1399.7203212446846,C2100100,109367.30205399732,107967.58173275263,C5353810,82905.26853210245,84304.98885334714,0,0
99,PAYMENT,94480.53301300015,C2747844,55770.10601735295,0.0,M9668354,193987.79286251028,288468.32587551046,0,0
153,CASH_IN,48972.703243940254,C2477859,172514.87081229137,123542.16756835111,M7463314,125376.18475170851,174348.88799564878,0,0
338,TRANSFER,34259.255908115185,C5596880,197214.37406777087,162955.11815965569,C2164608,83167.02448658628,117426.28039470146,0,0
706,PAYMENT,92429.42164078174,C9008333,50869.820239527595,0.0,M7190873,160560.26879358338,252989.69043436513,0,0
163,CASH_OUT,2536.660211698664,C6032295,161249.22991718652,158712.56970548784,M9945801,59065.704028040236,61602.3642397389,0,0
720,CASH_OUT,58184.3469974218,C1283392,150033.26327529148,91848.91627786968,M9566604,53159.252272043675,111343.59926946549,0,0
681,CASH_OUT,54938.35919748383,C8606436,149438.02422113388,94499.66502365004,M2299242,131309.53538221485,186247.89457969868,0,0
161,PAYMENT,22010.108081017068,C9164060,191447.12229680544,169437.01421578837,M5484578,78097.472393619,100107.58047463607,0,0
580,PAYMENT,42945.85439188604,C1009012,97323.41846039848,54377.56406851244,C8307322,27183.60538899591,70129.45978088195,0,0
398,PAYMENT,65261.174193782645,C9734546,134833.60811133095,69572.4339175483,M3212610,13392.84705798176,78654.02125176441,0,0
277,CASH_IN,72740.40656850456,C5033587,164775.47272516083,92035.06615665626,M1131460,157568.51524969545,230308.92181820003,1,0
504,CASH_IN,171.6141847873202,C8114880,95907.28900860528,95735.67482381796,C2650516,135182.14636046893,135353.76054525626,1,0
392,CASH_OUT,93691.65766609243,C4003526,96286.24056240119,2594.582896308755,C5954980,82359.64492132067,176051.3025874131,1,0
135,DEBIT,16536.084702041957,C7147198,63730.95081347026,47194.8661114283,C8450962,179245.52703421132,195781.61173625328,0,0
195,CASH_OUT,23434.685378813683,C3799888,156165.14256542682,132730.45718661314,C8863972,82171.3504885199,105606.03586733359,0,0
401,TRANSFER,26420.997224815437,C9291514,137239.15593711133,110818.15871229589,M8062099,142059.0942930767,168480.09151789214,0,0
640,CASH_IN,3878.2316415483274,C2069077,90227.97990020999,86349.74825866167,M4258848,181823.05504145857,185701.2866830069,0,0
33,PAYMENT,12392.907146673459,C5927653,83867.33147974734,71474.42433307388,C9106097,168143.0917416887,180535.99888836214,0,0
688,CASH_IN,98636.35730212179,C7103537,14517.928633823729,0.0,C2499909,102220.9552679158,200857.31257003758,0,0
460,PAYMENT,31590.152063990878,C4581597,1300.2293656831032,0.0,C1780166,136127.27848934653,167717.4305533374,0,0
470,TRANSFER,11618.57892487103,C3577046,105778.79330636868,94160.21438149764,M9366251,82733.1553454738,94351.73427034484,0,0
375,TRANSFER,10788.42699134487,C4810004,83498.5704703199,72710.14347897503,M7037521,129439.4344588228,140227.86145016766,0,0
22,CASH_IN,71974.0507702302,C3294135,159207.35198035286,87233.30121012266,M6820650,51510.48766907917,123484.53843930937,0,0
670,PAYMENT,85471.40953686083,C2604313,108530.8112614243,23059.401724563475,C8679870,86948.42275391067,172419.83229077148,0,0
38,TRANSFER,25769.53472089614,C1509590,187341.2086764451,161571.67395554896,M6916316,41909.147520367806,67678.68224126394,0,0
230,CASH_OUT,2188.8602822899734,C2602243,39228.15977219971,37039.29948990974,M7408914,7636.990535909605,9825.850818199578,0,0
365,CASH_OUT,22386.692842691045,C5718642,198030.06807700795,175643.37523431692,M6362494,117707.97011507445,140094.6629577655,0,0
563,PAYMENT,5745.917510596058,C2850170,59583.83886242127,53837.92135182521,M5672707,172885.86907015953,178631.78658075558,0,0
438,CASH_IN,10429.154169341147,C8651922,128484.79471466118,118055.64054532004,M9840306,5115.654924638302,15544.80909397945,0,0
283,TRANSFER,43207.66117277947,C7721313,100370.74272333026,57163.081550550785,M1931482,39205.94814585918,82413.60931863866,0,0
27,CASH_IN,23068.845249077094,C2584492,71915.28024984988,48846.435000772784,C8656788,92037.01185408399,115105.85710316108,0,0
226,CASH_OUT,51642.993264689794,C9892812,27861.83665308932,0.0,M7102813,133179.36336845066,184822.35663314047,0,0
277,TRANSFER,25424.02595039332,C3501290,26966.830290442333,1542.8043400490133,C1010248,34245.83873397728,59669.8646843706,0,0
609,CASH_IN,94059.67638018446,C6971842,142301.16547563908,48241.48909545461,M1089169,11338.965794124855,105398.64217430932,0,0
284,DEBIT,90603.80239583383,C9662841,75528.27659526227,0.0,M2667903,103809.74354537785,194413.5459412117,0,0
481,PAYMENT,56723.92989054556,C1556888,192259.59482658855,135535.664936043,C4153189,163741.94261146177,220465.87250200732,0,0
453,PAYMENT,35506.956799539876,C5371552,65129.69730126761,29622.740501727734,M9926306,7046.9818625542575,42553.93866209414,0,0
659,DEBIT,38176.57351527008,C3961936,196704.74434959257,158528.1708343225,C3116285,69873.89007180517,108050.46358707525,0,0
516,CASH_OUT,41244.04308613524,C5084396,41084.651319052544,0.0,C7119017,132702.94855866703,173946.99164480227,0,0
547,TRANSFER,72785.17428128091,C9736717,20562.877246210708,0.0,C3906943,26148.4012204934,98933.5755017743,0,0
192,PAYMENT,45218.7356523319,C9776292,62513.94670459143,17295.211052259525,M4862473,47189.35537855136,92408.09103088325,0,0
49,DEBIT,85687.32165593914,C3914999,177116.9578857178,91429.63622977865,M6236574,107098.52875725321,192785.85041319235,0,0
512,DEBIT,94415.06911444342,C4127510,104370.38889905694,9955.319784613515,C2059755,190646.33927284362,285061.40838728705,0,0
17,CASH_OUT,33661.02072255549,C8157788,27130.02118744161,0.0,M8375527,57468.523648751216,91129.5443713067,0,0
172,CASH_OUT,56113.37868943044,C4614773,40499.80992081901,0.0,M8608663,97505.48424414208,153618.86293357253,0,0
220,CASH_IN,9596.148029573187,C2107226,62252.13242991266,52655.98440033947,C1091975,79986.17261288366,89582.32064245685,0,0
158,PAYMENT,20126.85787185926,C2516660,118033.34756254156,97906.4896906823,M4762481,179479.334406016,199606.19227787526,0,0
477,CASH_IN,41405.230094344995,C4917342,66475.78797552413,25070.557881179135,M6970067,14377.972806223128,55783.202900568125,0,0
46,DEBIT,20699.65131858771,C9911523,149410.81641786546,128711.16509927774,C9350544,113229.51826815287,133929.16958674058,0,0
373,TRANSFER,87668.39302979289,C4449808,123258.71123705931,35590.31820726642,C7407081,169223.93983798882,256892.3328677817,0,0
518,TRANSFER,15912.796980303898,C9396717,174764.74747066802,158851.95049036414,C1001755,197623.51541251835,213536.31239282223,0,0
99,CASH_OUT,45620.516073153885,C3120910,100192.36527187286,54571.84919871897,M2701364,139745.09950436148,185365.61557751536,0,0
37,TRANSFER,60609.35412194158,C5938291,66235.28282021356,5625.928698271979,C1476352,75987.0951333049,136596.4492552465,0,0
280,TRANSFER,69217.20442526836,C6089328,199254.31356064082,130037.10913537246,M4571560,82364.87050678878,151582.07493205712,0,0
349,TRANSFER,38368.63003567803,C5731909,71126.66436147115,32758.034325793124,M8718067,70336.44394855278,108705.07398423081,0,0
497,DEBIT,86922.99696560038,C5145530,85720.5279561024,0.0,C4344226,120722.6199613907,207645.6169269911,0,0
302,TRANSFER,56875.08319268476,C1200073,161825.44507161767,104950.3618789329,M5008919,147881.1541436502,204756.23733633495,0,0
181,TRANSFER,44006.827266710425,C4066079,17727.246778618523,0.0,M4905892,163893.5127177862,207900.33998449662,0,0
607,TRANSFER,6817.339341798458,C2074198,77298.02121170293,70480.68186990447,C2763791,83318.62193663437,90135.96127843283,0,0
99,CASH_IN,46522.47789767198,C1531088,17142.01868765679,0.0,C5182585,143341.70045180785,189864.17834947983,0,0
700,DEBIT,82091.51049749146,C8899859,27861.173334551582,0.0,C9532694,183244.51840595528,265336.02890344674,0,0
116,CASH_OUT,61492.64772030941,C2658027,928.1650996013857,0.0,C7464489,184164.95889014108,245657.6066104505,0,0
191,CASH_IN,83233.02912753892,C8586797,1908.8585164750427,0.0,C3287138,140805.8005429285,224038.8296704674,0,0
253,PAYMENT,49451.76589287063,C2800917,76057.5779005704,26605.812007699766,M8900717,127380.43856250723,176832.20445537785,0,0
161,DEBIT,11934.324338938735,C1278833,161832.76098955525,149898.43665061652,C7535274,106305.21510500135,118239.53944394008,0,0
256,DEBIT,1462.620599004519,C1867891,117400.87211833862,115938.25151933411,M3275402,36639.53363642572,38102.15423543024,0,0
323,PAYMENT,30391.63271718726,C3135621,126982.80882752869,96591.17611034142,M3098215,24725.930521083694,55117.56323827096,0,0
128,PAYMENT,69829.24810262947,C6899198,103849.8475169773,34020.59941434783,C5172470,97142.20135787605,166971.4494605055,0,0
